Label,TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
0,50,71.16,71.2,71.35,71.2,71,70.4,71.2,70.6,70.72,71.01,71.14,71.29,2.28,5.371,3.265,0.1739,1.702,-1.92,1.378,1.16,1.68E-45,5.983,9.88E-46,269.8,215,0.7,0,70.4,71.9,69.9,71,0,85.3,14.9,74.6,4.7,0,0,0,-2.034,-25.37,23.27,6,0,112.9,90.3,67,0,0.2,0,0,0,100,100,57,56,30,62.85,67.98,71.35,71.25,25.13,33.06,223.7
0,50,71.2,71.2,71.35,71.1,70.92,70.4,71.12,70.4,70.64,70.85,71.1,71.29,2.27,5.346,2.333,-0.7427,1.339,-2.294,1.75,0.7955,1.68E-45,4.709,1.26E-45,268.6,215.7,0.6,0,70.5,71.9,70.3,71.5,0,85.4,15.1,74.6,4.4,0,0,0,-3.273,-41.01,23.27,6,0,112.7,90.1,66.5,0,0,0.1,0,0,100,100,57,56,30,62.73,67.66,71.35,71.21,26.05,42,213.5
0,50,71.16,71.2,71.31,71.1,70.83,70.4,71.04,70.4,70.52,70.77,71.14,71.25,2.269,5.801,2.79,-0.7424,1.34,-1.558,1.014,0.795,1.68E-45,4.711,1.26E-45,268.4,215.7,0.8,0,70.4,71.7,69.9,71,0,85.4,15.1,74.7,4.3,0,0,0,-3.265,-40.94,23.27,6,0,112.4,90.1,67,0,0.1,0,0,0,100,100,57,56,30,62.89,67.41,71.35,71.25,30.83,24.33,231
0,50,71.16,71.1,71.31,71.1,70.75,70.1,70.95,70.4,70.44,70.64,71.1,71.25,2.278,5.821,2.34,-1.204,1.324,-1.903,1.365,0.7854,1.68E-45,4.654,1.27E-45,269.4,213,0.8,0,70.3,71.5,70.3,71.5,0,85.4,15.1,74.6,4.3,0,0,0,-3.354,-41.89,23.27,6,0,112,90.3,66.5,0,0.3,0,0,0,100,100,57,56,30,63.1,67.29,71.35,71.25,33.36,32.76,223.7
0,50,71.16,71.1,71.27,71.1,70.67,70.4,70.87,70.4,70.35,70.6,71.06,71.21,2.282,5.834,2.806,-0.7459,0.9656,-1.914,1.373,0.425,1.68E-45,3.395,1.68E-45,270,214.4,0.8,0,70.3,71.5,69.9,71,0,85.6,15.3,74.7,4.8,0,0,0,-4.507,-56.18,23.27,6,0,112,90.3,67,0,0.1,0,0,0,100,100,57,56,30,63.26,67.25,71.35,71.21,35.15,32.96,224
0,50,71.16,71.2,71.19,70.9,70.63,70.3,70.79,70.3,70.31,70.52,71.06,71.21,1.818,5.361,2.34,-1.204,0.2339,-1.18,1.37,0.424,1.68E-45,0.8223,1.68E-45,269.3,213.9,0.5,0,70.4,71.7,69.9,71,0,85.8,15.6,74.6,4.7,0,0,0,-2.875,-44.99,23.27,6,0,111.8,90.3,66.5,0,0,0.3,0,0,100,100,57,56,30,63.14,67.29,71.31,71.21,31.02,32.88,241
0,50,71.16,71.2,71.19,70.9,70.59,70.1,70.75,70.3,70.27,70.48,71.02,71.17,1.813,5.348,2.334,-1.202,0.2347,-1.55,1.375,0.05921,1.68E-45,0.8251,1.68E-45,268.7,214.6,0.8,0,70.1,71.2,70.3,71.5,0,85.6,15.5,74.6,4.4,0,0,0,-2.857,-44.83,23.27,6,0,111.3,90.5,66.5,0,0.2,0.3,0,0,100,100,57,56,30,62.94,67.25,71.27,71.17,29.77,32.99,231.5
0,50,71.12,71.1,71.15,70.9,70.51,70.1,70.71,70.3,70.19,70.4,71.02,71.17,2.274,5.817,2.338,-1.204,0.2344,-1.185,1.376,0.4253,1.68E-45,0.8241,1.68E-45,269.1,214.8,0.7,0,70.2,71.4,69.9,71,0,85.6,15.5,74.6,4.7,0,0,0,-4.481,-56.03,23.27,6,0,111.3,90.3,66.5,0,0.3,0.2,0,0,100,100,57,56,30,62.61,67.16,71.27,71.17,30.63,33.03,240.7
0,50,71.08,71.1,71.15,70.8,70.42,70,70.63,70.1,70.15,70.32,70.97,71.09,2.279,5.366,1.882,-1.205,0.6018,-1.553,1.01,0.0593,1.68E-45,2.116,1.68E-45,269.5,214.9,0.9,0,70,71.1,69.9,71,0,85.6,15.4,74.6,4.7,0,0,0,-4.495,-56.11,23.27,6,0,111.1,90.3,66.5,0,0.1,0.2,0,0,100,100,57,56,30,62.2,67,71.23,71.13,26.82,24.24,232.3
0,50,71.08,71.1,71.07,70.8,70.38,70,70.59,70.1,70.07,70.28,70.97,71.09,2.288,5.851,2.352,-1.211,0.1322,-0.8219,1.014,0.05951,1.68E-45,0.4648,1.68E-45,270.7,215.7,0.8,0,70.1,71.2,69.9,71,0,85.4,15.5,74.6,4.7,0,0,0,-4.528,-56.29,23.27,6,0,110.9,90.3,66,0,0.1,0.2,0,0,100,100,57,56,30,61.95,66.88,71.18,71.13,28.51,24.33,251
0,50,71.04,70.9,71.07,70.8,70.34,70,70.5,70,70.03,70.19,70.89,71.05,1.823,5.381,1.887,-1.67,0.2358,-1.558,1.382,0.06005,1.68E-45,0.8291,1.68E-45,270.3,215.6,0.9,0,70,71.1,69.9,71,0,85.6,15.6,74.6,4.7,0,0,0,-2.894,-45.15,23.27,6,0,110.5,90.3,66,0,0.2,0,0,0,100,100,57,56,30,61.63,66.63,71.14,71.04,25.79,33.17,232.9
0,50,71,70.9,71.02,70.6,70.3,69.8,70.42,70,69.9,70.15,70.89,71.01,1.355,5.807,2.792,-1.659,0.2358,-1.19,1.014,0.0595,1.68E-45,0.829,1.68E-45,268.7,215.6,0.8,0,70,71.1,69.9,71,0,85.6,15.8,74.4,4.5,0,0,0,-1.248,-26.2,23.27,6,0,110.3,90.3,66.5,0,0.2,0.1,0,0,100,100,57,56,30,61.38,66.47,71.14,71,27.38,24.33,240.1
0,50,70.96,70.9,70.98,70.8,70.22,69.8,70.38,69.8,69.82,70.07,70.85,70.92,1.821,6.294,2.807,-1.666,0.2371,-1.196,0.6489,-0.3101,1.68E-45,0.8336,1.68E-45,269.9,216.8,0.6,0,70,71.1,69.9,70.5,0,85.4,15.4,74.6,4.7,0,0,0,-2.888,-45.09,23.27,6,0,110.1,90.3,66.5,0,0.3,0.3,0,0,100,100,57,56,30,61.18,66.31,71.06,71,29.45,15.57,241.2
0,50,70.88,70.9,70.94,70.6,70.14,69.8,70.34,69.8,69.78,70.03,70.81,70.88,2.28,6.288,2.802,-1.206,0.604,-1.191,0.6463,0.05953,1.68E-45,2.124,1.68E-45,269.7,215.7,0.9,0,69.8,70.9,69.5,70.5,0,85.4,15.7,74.4,4.9,0,0,0,-4.499,-56.13,23.27,6,0,110.1,90.5,66,0,0,0.3,0,0,100,100,57,56,30,61.05,66.18,71.06,70.96,29.42,15.51,241.1
0,50,70.83,70.6,70.9,70.6,70.06,69.7,70.26,69.8,69.66,69.95,70.77,70.88,2.27,6.721,3.25,-1.2,0.6015,-1.187,1.012,0.4261,1.68E-45,2.115,1.68E-45,268.6,215.2,0.6,0,69.8,70.9,69.2,70,0,85.4,15.6,74.6,5.4,0,0,0,-4.467,-55.96,23.27,6,0,109.6,90.1,65.5,0,0.3,0,0,0,100,100,57,56,30,60.89,66.02,71.02,70.92,31.44,24.29,240.1
0,50,70.83,70.6,70.86,70.4,70.02,69.7,70.22,69.8,69.62,69.87,70.73,70.84,2.272,6.726,2.793,-1.661,0.2371,-1.197,1.019,0.05982,1.68E-45,0.8335,1.68E-45,268.8,216.8,1,0,69.6,70.6,69.2,70,0,85.4,15.6,74.4,5.2,0,0,0,-4.471,-55.98,23.27,6,0,109.6,90.3,66,0,0.2,0,0,0,100,100,57,56,30,60.77,65.9,70.94,70.84,31.46,24.46,240.1
0,50,70.75,70.6,70.78,70.6,69.93,69.5,70.14,69.7,69.54,69.83,70.69,70.76,2.274,6.734,3.256,-1.204,0.234,-0.8172,0.6419,0.05863,1.68E-45,0.8226,1.68E-45,269.1,214.4,0.8,0,69.6,70.6,69.5,70.5,0,85.3,15.7,74.6,4.9,0,0,0,-4.48,-56.03,23.27,6,0,109.2,90.3,65.5,0,0.2,0.2,0,0,100,100,57,56,30,60.64,65.81,70.9,70.8,31.25,15.41,249.5
0,50,70.71,70.6,70.74,70.4,69.85,69.4,70.05,69.5,69.49,69.74,70.65,70.72,2.284,6.299,2.808,-1.207,0.2359,-0.822,0.6462,0.06006,1.68E-45,0.8293,1.68E-45,270.1,215.7,0.9,0,69.5,70.4,69.2,70,0,85.3,15.8,74.4,5.2,0,0,0,-4.513,-56.21,23.27,6,0,109.2,90.1,66,0,0.1,0.3,0,0,100,100,57,56,30,60.56,65.69,70.86,70.76,29.47,15.51,250.4
0,50,70.67,70.6,70.66,70.4,69.81,69.4,70.01,69.4,69.45,69.7,70.61,70.68,2.291,6.32,2.817,-1.212,0.1323,-0.4528,0.6438,0.05875,1.68E-45,0.465,1.68E-45,271.1,214.9,0.8,0,69.5,70.4,69.2,70,0,85.3,15.8,74.4,4.9,0,0,0,-4.538,-56.35,23.27,6,0,109,90.5,65.5,0,0,0.3,0,0,100,100,57,56,30,60.52,65.65,70.82,70.72,29.57,15.45,260.2
0,50,70.59,70.4,70.62,70.3,69.73,69.2,69.89,69.4,69.37,69.66,70.52,70.64,1.824,5.842,3.27,-0.7475,0.2355,-0.8207,1.012,0.4269,1.68E-45,0.828,1.68E-45,270.3,215.4,1,0,69.5,70.4,69.2,70,0,85.1,16,74.6,5.2,0.3,0,0,-2.898,-45.18,23.27,6,0,109.2,90.3,66,0,0,0.1,0,0,100,100,57,56,30,60.44,65.57,70.73,70.63,27.33,24.29,250.6
0,50,70.51,70.4,70.57,70.3,69.65,69.2,69.85,69.2,69.37,69.58,70.48,70.6,2.279,5.368,2.343,-0.7459,0.6068,-0.8266,1.019,0.7996,1.68E-45,2.133,1.68E-45,269.7,216.9,1,0,69.3,70.2,68.8,70,0,85.1,15.6,74.4,5.6,0,0,0,-4.498,-56.12,23.27,6,0,109.2,90.3,65.5,0,0,0.1,0,0,100,100,57,56,30,60.36,65.53,70.73,70.59,24.92,24.47,249.9
0,50,70.47,70.4,70.49,70.3,69.61,69.4,69.81,69.4,69.29,69.5,70.4,70.51,2.276,5.82,2.34,-1.204,0.2363,-0.8233,1.015,0.4283,1.68E-45,0.8307,1.68E-45,269.3,216.1,0.8,0,69.3,70.1,68.8,69.5,0,85.1,15.8,74.4,5.2,0,0,0,-4.485,-56.06,23.27,11,0,109.2,90.3,65.5,0,0.2,0.3,0,0,100,100,57,56,30,60.32,65.49,70.65,70.59,27.01,24.37,249.5
0,50,70.43,70.3,70.45,70.1,69.52,69.2,69.77,69.4,69.21,69.46,70.36,70.47,2.746,6.303,2.81,-0.7476,0.2339,-0.817,1.008,0.425,1.68E-45,0.8223,1.68E-45,270.3,214.4,1,0,69.3,70.1,68.8,69.5,0,84.8,15.5,74.6,5.8,0.1,0,0,-6.137,-63.58,23.27,11,0,109.2,90.1,65.5,0,0.2,0,0,0,100,100,57,56,30,60.27,65.36,70.61,70.55,29.72,24.19,250.7
0,50,70.34,70.1,70.41,70.1,69.48,69,69.69,69.2,69.17,69.38,70.28,70.43,2.29,5.857,2.355,-1.212,0.6033,-1.19,1.382,0.7945,1.68E-45,2.121,1.68E-45,271,215.7,0.9,0,69.1,69.9,68.8,69.5,0,84.9,15.8,74.6,5.8,0.1,0,0,-4.536,-56.34,23.27,11,0,109.4,90.3,65,0,0,0.3,0,0,100,100,57,56,30,60.23,65.36,70.57,70.43,27.4,33.16,242.4
0,50,70.34,70.1,70.41,70,69.44,69.2,69.64,69.2,69.09,69.29,70.24,70.31,2.286,6.307,2.35,-1.671,0.5997,-1.549,0.6417,-0.3072,1.68E-45,2.109,1.68E-45,270.5,214.4,1.1,0,69,69.8,68.5,69,0,84.9,15.8,74.6,5.9,0,0,0,-4.522,-56.26,23.27,15,0,109.4,90.3,86.4,15.2,0.2,0,0,0,100,100,57,56,30,60.19,65.28,70.49,70.39,29.75,15.4,233.4
0,50,70.3,70.1,70.33,70,69.4,69,69.56,69,69,69.25,70.16,70.31,1.831,6.327,2.82,-1.676,0.2353,-1.558,1.382,0.05897,1.68E-45,0.8274,1.68E-45,271.3,215.7,0.9,0.5,69.1,69.9,69.2,70,0,84.8,15.7,74.6,5.4,0.7,0,0,-2.92,-45.37,23.27,15,0,109.6,90.3,139.4,68.7,0.1,0.1,0,0,100,100,57,56,30,60.15,65.24,70.45,70.35,29.84,33.16,233.9
0,50,70.26,70,70.29,69.8,69.32,68.9,69.52,69.2,68.96,69.25,70.11,70.23,2.286,6.307,3.273,-0.7474,0.2363,-1.561,1.016,-0.3085,1.68E-45,0.8306,1.68E-45,270.5,216,0.8,0,69,69.8,69.2,69,0,84.8,15.8,74.6,5.4,0,0,0,-4.523,-56.26,23.27,15,0,109.6,90.3,138.5,67.4,0.3,0.2,0,0,100,100,57,56,30,60.15,65.2,70.41,70.31,29.99,24.38,233
0,50,70.22,70,70.25,69.8,69.28,68.9,69.48,69.5,68.92,69.17,70.07,70.15,2.292,6.322,2.818,-1.212,0.2353,-1.558,0.6457,-0.6767,32.32,0.0256,32.32,271.1,215.7,2.9,1.4,66.9,66.9,70.9,72.5,0,84,17.2,74.6,3.7,5.8,36,35,27.78,344.7,11.7,20,0,109.8,90.3,168.2,100.8,0.5,0.2,0,0,100,100,57,56,30,60.11,65.16,70.37,70.23,30.05,15.5,233.7
0,50,70.14,69.8,70.12,69.5,69.24,68.9,69.56,70.3,68.88,69.09,69.99,70.15,3.65,7.647,2.336,-1.661,0.1316,-1.186,1.377,0.05927,31.39,0.01475,31.39,268.9,214.8,3.4,0.8,65.8,65.3,71.2,73,0,81.2,15.5,75.2,4,7.9,36,35,22.07,171.9,11.7,20,0,110.1,90.5,156.8,89.9,1.4,0.6,0,0,100,100,57,56,30,60.11,65.12,70.28,70.18,36.65,33.04,240.5
0,50,70.1,69.8,69.88,69,69.16,68.9,69.73,70.3,68.84,69.09,69.99,70.06,6.417,9.965,2.802,-0.7455,1.97,1.017,0.646,-0.3077,31.13,0.2225,15.8,269.6,215.5,4,0.9,64.9,64.1,71.2,73,0,78.4,13.5,77,5.9,8.9,36,35,15.5,68.68,11.7,20,0,110.1,90.3,155.8,90.7,1.4,0.8,0,0,100,100,57,56,30,60.11,65.12,70.24,70.14,47.76,15.5,245.2
0,50,70.02,69.8,69.63,68.7,69.16,69.4,69.97,70.9,69,69.13,69.91,69.98,9.17,10.88,1.42,-0.286,3.444,2.489,0.6461,-0.3085,30.31,0.3995,8.802,269.4,215.7,3.7,0,65,64.3,69.9,71,0,76,11.2,79.2,9.9,7,35,34,10.18,31.56,11.87,20,0,110.1,90.3,158.3,92.6,1.5,1.1,0,0,100,100,57,56,30,60.11,65.12,70.2,70.1,52.13,15.51,209.6
0,50,69.98,69.7,69.39,68.4,69.24,69.5,70.3,71.1,69.21,69.21,69.79,69.94,11.93,12.26,0.04213,-0.2853,5.286,3.594,1.383,-0.3086,32.1,0.5789,6.074,269.4,215.7,4.1,0,64.3,63.3,69.5,70.5,0,74.3,10,82.5,13.2,7.2,36,35,8.748,20.86,11.7,20,0,109.8,90.5,156.3,91.7,1.6,1.3,0,0,100,100,57,56,30,60.07,65.2,70.04,70.02,57.33,33.18,183.1
0,50,69.85,69.4,69.06,68.1,69.36,69.7,70.5,71.4,69.37,69.29,69.71,69.78,12.82,12.69,0.8743,-0.743,7.155,5.827,0.6484,-0.6796,31.77,0.7919,4.44,268.9,216.6,4.4,0,63.7,62.5,70.6,72,0,72.7,9.1,86,15.8,9.6,38,37,11.84,26.26,11.36,20,0,109.8,90.5,151.8,88,1.7,1.3,0,0,100,100,57,56,30,60.11,65.32,69.96,69.9,58.45,15.56,129
0,50,69.77,69.4,68.85,67.6,69.44,69.8,70.79,72,69.66,69.46,69.58,69.7,15.13,12.7,2.253,0.1742,8.228,6.537,1.014,-0.6766,31.87,0.9079,3.873,269.1,215.7,3.6,0,64.2,63.2,70.3,71.5,0,71.5,7.4,89.6,19.5,8.8,37,36,7.601,14.29,11.53,20,0,109.6,90.5,154.8,90.5,2.2,1.6,0,0,100,100,57,56,30,60.07,65.45,69.83,69.82,56.71,24.34,112.2
0,50,69.65,69.2,68.57,67.5,69.61,70,71.12,72.7,69.99,69.62,69.5,69.57,16.94,12.68,4.083,0.1746,9.712,8.388,0.6464,-0.6775,36,0.9486,3.707,268.7,216,4.4,0,62.8,61.2,71.6,74,0,70.4,7.6,93.7,22.3,12.8,39,38,10.58,17.76,11.2,20,0,109.6,90.7,155.3,93.4,2.6,2,0,0,100,100,57,56,30,60.03,65.57,69.75,69.69,54.96,15.51,67.41
0,50,69.52,69,68.2,66.8,69.73,70.1,71.53,73,70.27,69.78,69.38,69.45,20.27,14.14,5.489,0.6367,11.92,10.6,0.6466,-0.6776,35.28,1.188,2.959,270.2,216,4.9,0,61.8,59.9,72.8,75.5,0,69.4,7.8,97.5,25.1,16.2,43,41,5.951,8.352,10.74,20,0,109.4,90.8,155.3,94.4,2.7,2.3,0,0,100,100,57,56,30,60.03,65.73,69.67,69.61,59.5,15.52,15.84
0,50,69.36,69,67.83,66.2,69.89,70.4,71.81,74.1,70.6,70.03,69.21,69.33,21.53,13.6,6.377,1.549,13.68,12.36,1.009,-0.307,35.61,1.351,2.603,268.8,214.6,4.8,0,61.4,59.3,72.8,75.5,0,68.6,7.4,100.9,28.6,15.7,40,39,8.013,10.59,11.04,20,0,109.4,90.8,154.3,93.7,3.5,2.8,40,60,100,60,51,56,20,60.03,65.9,69.55,69.45,55.64,24.21,-27.99
0,49,69.28,68.7,67.38,65.9,70.1,70.8,72.35,73.9,70.97,70.19,69.09,69.2,25.02,15.33,8.606,1.083,17.09,15.4,1.016,-0.6772,34.95,1.719,2.045,266.8,216.1,5.5,0,60.3,57.8,72.5,75.5,0,67.8,7.5,104.5,32.4,17.7,40,39,7.08,8.05,11.04,20,0,109.2,91,152.8,94,3,2.9,40,60,100,59.75,50.97,56,20,60.03,66.14,69.42,69.32,60.17,24.38,-102.7
0,49,69.12,68.6,66.89,65.8,70.3,71.2,72.76,74.1,71.38,70.4,68.97,69.04,27.33,15.35,10.9,1.085,19.91,18.6,0.6433,-0.6736,34.55,2.027,1.735,267.2,214.7,6.8,0,59,56.2,72.8,75.5,0,67.3,8.4,107.7,35.4,19.9,39,38,8.459,8.802,11.2,20,0,109,91.2,155.3,97.9,2.9,2.8,40,60,100,59.49,50.93,56,20,60.03,66.39,69.3,69.2,57.94,15.44,-179.1
0,49,68.99,68.3,66.56,65.8,70.55,71.7,73.04,74.4,71.87,70.6,68.76,68.84,28.2,13.26,14.3,0.6383,21.85,19.79,0.6463,-1.413,34.28,2.241,1.569,271.2,215.8,8.2,0,57.4,54.3,73.5,76.5,0,66.8,9.5,110.9,37.6,22.5,39,38,11.95,12.05,11.2,20,0,109,91.4,150.9,96.5,2.9,2.8,40,60,100,59.24,50.9,56,20,59.99,66.67,69.1,69.04,47.61,15.51,-104.1
0,49,68.83,68.3,66.36,65.6,70.87,71.7,73.37,75.2,72.28,70.77,68.6,68.71,28.3,12.38,17.13,-1.217,22.19,20.14,1.014,-1.044,39.15,1.993,1.764,272.1,215.5,11.7,0,53.9,50.1,74.7,78.4,1.8,66.5,12.6,113.6,38.3,28.3,42,40,17.7,17.79,10.89,20,0,108.8,91.4,152.8,101.6,3.6,2.7,40,60,100,58.98,50.86,56,20,59.99,67.08,69.75,68.87,41.87,24.34,-47.69
0,49,68.66,68.3,66.11,65,71.16,72,73.78,75.4,72.61,70.89,68.48,68.59,29.74,13.33,19.49,-3.08,23.04,21.34,1.018,-0.68,37.15,2.181,1.612,272.6,216.6,13.9,0,51.3,46.9,75,78.9,1.6,65.6,14.5,116,41.4,33.5,44,42,13.6,13,10.6,20,0,108.8,91.7,149.9,101.9,3.4,3.3,40,60,100,58.73,50.83,56,20,59.99,67.49,70.53,68.83,42.63,14.4,-25.94
0,49,68.58,68.3,65.87,65,71.37,72.5,74.11,75.9,72.97,71.01,68.39,68.55,31.15,12.87,22.29,-4.012,24.6,22.9,1.392,-0.3103,36.51,2.369,1.484,272.7,217.3,13.9,0,51.1,46.7,75,78.9,2.2,65.1,14,118.5,43.5,32.2,43,41,13.47,12.3,10.74,20,0,109,91.7,148.4,101.2,3.4,3.3,40,60,100,58.47,50.8,56,20,59.99,67.94,71.31,69.04,38.84,14.72,-7.41
0,49,68.54,68.3,65.58,65,71.65,72.7,74.52,76.7,73.38,71.22,68.35,68.51,32.58,12.88,24.64,-4.945,26.55,24.86,1.378,-0.3076,41.45,2.252,1.561,273,215,13.3,0,51.7,47.4,76.6,81.4,4.3,64.8,12.7,120.4,43.6,33.5,45,43,20.25,17.68,10.46,20,0,108.6,92.1,148.4,100.2,4,3.3,40,60,100,58.22,50.76,56,20,59.99,68.31,72,69.28,37.15,12.16,-2.487
0,49,68.46,68.4,65.33,64.2,71.9,73.1,74.97,77,73.75,71.42,68.23,68.51,34.97,13.84,26.55,-5.421,27.99,25.94,2.476,0.4254,41.02,2.399,1.466,273.5,214.9,11.4,0.9,53,49,77.9,83.4,4.8,64.7,11.9,122.5,45.2,34.7,49,47,16.48,13.4,9.926,20,0,108.6,92.1,150.9,100.8,3.9,4,40,60,100,57.97,50.73,56,20,59.95,68.76,72.45,69.57,37.69,20.6,6.28
0,49,68.42,68.6,65.01,63.9,72.23,73.1,75.38,77.9,74.2,71.63,68.15,68.51,35.58,13.26,29.09,-6.76,30.65,28.23,3.22,0.7951,41.65,2.588,1.359,271,215.6,9.9,0.3,53.8,49.9,78.2,83.9,5.1,64,10.3,123.5,45.3,34.3,48,46,24.31,19.43,10.06,20,0,108.8,92.5,151.4,101,4.4,4.9,40,60,100,57.71,50.69,56,20,59.95,69.09,72.82,69.9,34.8,26.42,8
